[0.9920724 0.0079276]
[0.98954284 0.01045716]
[0.99067742 0.00932258]
[0.93459856 0.06540144]
[0.87606169 0.12393831]
[0.64977808 0.35022192]
[0.98215302 0.01784698]
[0.98802421 0.01197579]
[0.97906724 0.02093276]
[0.96071681 0.03928319]
[0.96196941 0.03803059]
[0.97780591 0.02219409]
[0.97630953 0.02369047]
[0.97692471 0.02307529]
[0.96628244 0.03371756]
[0.97779252 0.02220748]
[0.97680563 0.02319437]
[0.97657139 0.02342861]
[0.97601803 0.02398197]
[0.93876325 0.06123675]
[0.80070092 0.19929908]
[0.8768083 0.1231917]
[0.98684895 0.01315105]
[0.98494686 0.01505314]
[0.9777567 0.0222433]
[0.97743337 0.02256663]
[0.97851241 0.02148759]
[0.97490269 0.02509731]
[0.98442365 0.01557635]
[0.98308637 0.01691363]
[0.98050392 0.01949608]
[0.96635145 0.03364855]
[0.98825826 0.01174174]
[0.98920455 0.01079545]
[0.98136495 0.01863505]
[0.97837105 0.02162895]
[0.9889193 0.0110807]
[0.99108373 0.00891627]
[0.97876201 0.02123799]
[0.98704968 0.01295032]
[0.97572959 0.02427041]
[0.98200825 0.01799175]
[0.97797788 0.02202212]
[0.97741583 0.02258417]
[0.96758819 0.03241181]
[0.99350982 0.00649018]
[0.98457041 0.01542959]
[0.97195295 0.02804705]
[0.96810167 0.03189833]
[0.98493344 0.01506656]
[0.99149079 0.00850921]
[0.98494992 0.01505008]
[0.97425309 0.02574691]
[0.96630631 0.03369369]
[0.98524447 0.01475553]
[0.9920303 0.0079697]
[0.98133273 0.01866727]
[0.16022448 0.83977552]
[0.57957009 0.42042991]
[0.91820337 0.08179663]
[0.90377739 0.09622261]
[0.88115838 0.11884162]
[0.87115547 0.12884453]
[0.98393719 0.01606281]
[0.91850427 0.08149573]
[0.8564439 0.1435561]
[0.83111025 0.16888975]
[0.98879541 0.01120459]
[0.57620798 0.42379202]
[0.81490686 0.18509314]
[0.98246937 0.01753063]
[0.98866377 0.01133623]
[0.99029889 0.00970111]
[0.97957759 0.02042241]
[0.97712429 0.02287571]
[0.97659546 0.02340454]
[0.9834416 0.0165584]
[0.98088577 0.01911423]
[0.97395578 0.02604422]
[0.97952722 0.02047278]
[0.98621026 0.01378974]
[0.9834067 0.0165933]
[0.98573459 0.01426541]
[0.99007435 0.00992565]
[0.98751725 0.01248275]
[0.98722271 0.01277729]
[0.98717044 0.01282956]
[0.670168 0.329832]
[0.79636812 0.20363188]
[0.98528277 0.01471723]
[0.98606543 0.01393457]
[0.96608947 0.03391053]
[0.94556058 0.05443942]
[0.97409811 0.02590189]
[0.97921926 0.02078074]
[0.98742782 0.01257218]
[0.98393749 0.01606251]
[0.98395788 0.01604212]
[0.98747586 0.01252414]
[0.97887789 0.02112211]
[0.97034241 0.02965759]
[0.98472576 0.01527424]
[0.98608461 0.01391539]
[0.98473092 0.01526908]
[0.98090975 0.01909025]
[0.97792039 0.02207961]
[0.98435996 0.01564004]
[0.98972467 0.01027533]
[0.97358519 0.02641481]
[0.95080675 0.04919325]
[0.98507459 0.01492541]
[0.99209654 0.00790346]
[0.97674129 0.02325871]
[0.96573178 0.03426822]
[0.97171823 0.02828177]
[0.9840064 0.0159936]
[0.98853423 0.01146577]
[0.98498601 0.01501399]
[0.97886444 0.02113556]
[0.98145776 0.01854224]
[0.98476495 0.01523505]
[0.98698898 0.01301102]
[0.98275462 0.01724538]
[0.97849815 0.02150185]
[0.97736601 0.02263399]
[0.98650044 0.01349956]
[0.98147793 0.01852207]
[0.98405248 0.01594752]
[0.98929143 0.01070857]
[0.98482734 0.01517266]
[0.95878276 0.04121724]
[0.88675667 0.11324333]
[0.96348835 0.03651165]
[0.97969605 0.02030395]
[0.98000572 0.01999428]
[0.95351846 0.04648154]
[0.97291129 0.02708871]
[0.98121316 0.01878684]
[0.98563483 0.01436517]
[0.98452149 0.01547851]
[0.98693196 0.01306804]
[0.98090065 0.01909935]
[0.94624225 0.05375775]
[0.65641156 0.34358844]
[0.95678893 0.04321107]
[0.97728585 0.02271415]
[0.9899177 0.0100823]
[0.96350238 0.03649762]
[0.96612924 0.03387076]
[0.96389096 0.03610904]
[0.98420211 0.01579789]
[0.98311477 0.01688523]
[0.98547625 0.01452375]
[0.8523386 0.1476614]
[0.31481209 0.68518791]
[0.66679197 0.33320803]
[0.94231991 0.05768009]
[0.94472102 0.05527898]
[0.94626715 0.05373285]
[0.96530595 0.03469405]
[0.97573884 0.02426116]
[0.97888663 0.02111337]
[0.97242357 0.02757643]
[0.97881149 0.02118851]
[0.97071426 0.02928574]
[0.97313845 0.02686155]
[0.98799755 0.01200245]
[0.98252219 0.01747781]
[0.96253438 0.03746562]
[0.92528121 0.07471879]
[0.98242442 0.01757558]
[0.98652776 0.01347224]
[0.98514601 0.01485399]
[0.98485795 0.01514205]
[0.98451674 0.01548326]
[0.9828274 0.0171726]
[0.98609099 0.01390901]
[0.97059323 0.02940677]
[0.97486489 0.02513511]
[0.87625167 0.12374833]
[0.98753141 0.01246859]
[0.93787003 0.06212997]
[0.94992504 0.05007496]
[0.95526133 0.04473867]
[0.98206964 0.01793036]
[0.98967173 0.01032827]
[0.98731139 0.01268861]
[0.98209916 0.01790084]
[0.97277224 0.02722776]
[0.98659727 0.01340273]
[0.98506756 0.01493244]
[0.9860022 0.0139978]
[0.97927823 0.02072177]
[0.98729605 0.01270395]
[0.99021099 0.00978901]
[0.98974214 0.01025786]
[0.98992928 0.01007072]
[0.98506432 0.01493568]
[0.98522061 0.01477939]
[0.97833389 0.02166611]
[0.94127019 0.05872981]
[0.95333408 0.04666592]
[0.98198279 0.01801721]
[0.99065356 0.00934644]
[0.97865804 0.02134196]
[0.98530822 0.01469178]
[0.99013105 0.00986895]
[0.98762536 0.01237464]
[0.9853226 0.0146774]
[0.98674506 0.01325494]
[0.9589828 0.0410172]
[0.98080243 0.01919757]
[0.97453782 0.02546218]
[0.97168564 0.02831436]
[0.96768515 0.03231485]
[0.98752173 0.01247827]
[0.98987986 0.01012014]
[0.97631294 0.02368706]
[0.97850134 0.02149866]
[0.98297962 0.01702038]
[0.98610113 0.01389887]
[0.98454377 0.01545623]
[0.98675207 0.01324793]
[0.98337398 0.01662602]
[0.98820709 0.01179291]
[0.98506648 0.01493352]
[0.98892377 0.01107623]
[0.98471347 0.01528653]
[0.98354884 0.01645116]
[0.9858562 0.0141438]
[0.98651204 0.01348796]
[0.9898863 0.0101137]
[0.99172782 0.00827218]
[0.98998143 0.01001857]
[0.98923473 0.01076527]
[0.96049146 0.03950854]
[0.94652547 0.05347453]
[0.957387 0.042613]
[0.97325201 0.02674799]
[0.94049703 0.05950297]
[0.98768773 0.01231227]
[0.98778246 0.01221754]
[0.98532226 0.01467774]
[0.97545081 0.02454919]
[0.9817795 0.0182205]
[0.98162643 0.01837357]
[0.98601545 0.01398455]
[0.98676257 0.01323743]
[0.98768662 0.01231338]
[0.98647818 0.01352182]
[0.98591885 0.01408115]
[0.9891314 0.0108686]
[0.98741014 0.01258986]
[0.98904587 0.01095413]
[0.98186627 0.01813373]
[0.97159537 0.02840463]
[0.97763612 0.02236388]
[0.93138019 0.06861981]
[0.97867987 0.02132013]
[0.98637896 0.01362104]
[0.9879601 0.0120399]
[0.98676883 0.01323117]
[0.98417801 0.01582199]
[0.98598414 0.01401586]
[0.97210989 0.02789011]
[0.97726677 0.02273323]
[0.98764333 0.01235667]
[0.98662592 0.01337408]
[0.97796587 0.02203413]
[0.97824701 0.02175299]
[0.98454556 0.01545444]
[0.98888114 0.01111886]
[0.960962 0.039038]
[0.96529908 0.03470092]
[0.98178018 0.01821982]
[0.99032475 0.00967525]
[0.99156876 0.00843124]
[0.99057033 0.00942967]
[0.99078349 0.00921651]
[0.98904782 0.01095218]
[0.98746561 0.01253439]
[0.98703695 0.01296305]
[0.99090466 0.00909534]
[0.98873777 0.01126223]
[0.98620398 0.01379602]
[0.98670363 0.01329637]
[0.98953553 0.01046447]
[0.99160083 0.00839917]
[0.98517178 0.01482822]
[0.98400913 0.01599087]
[0.98821923 0.01178077]
[0.98592303 0.01407697]
[0.98353879 0.01646121]
[0.98722999 0.01277001]
[0.97994412 0.02005588]
[0.98173391 0.01826609]
[0.97649889 0.02350111]
[0.98606535 0.01393465]
[0.99026519 0.00973481]
[0.99033907 0.00966093]
[0.98770275 0.01229725]
[0.98639978 0.01360022]
[0.98435403 0.01564597]
[0.98539234 0.01460766]
[0.98757965 0.01242035]
[0.98823862 0.01176138]
[0.99068751 0.00931249]
[0.98161058 0.01838942]
[0.98558235 0.01441765]
[0.97876868 0.02123132]
[0.96559682 0.03440318]
[0.9755145 0.0244855]
[0.9920724 0.0079276]
[0.97389251 0.02610749]
[0.99338182 0.00661818]
[0.99401532 0.00598468]
[0.99217204 0.00782796]
[0.99398222 0.00601778]
[0.98652305 0.01347695]
[0.97210266 0.02789734]
[0.98752085 0.01247915]
[0.95951772 0.04048228]
[0.98881915 0.01118085]
[0.9786741 0.0213259]
[0.98756382 0.01243618]
[0.99127115 0.00872885]
[0.99154313 0.00845687]
[0.99078876 0.00921124]
[0.99025246 0.00974754]
[0.98014227 0.01985773]
[0.98171913 0.01828087]
[0.98759723 0.01240277]
[0.99168681 0.00831319]
[0.99003754 0.00996246]
[0.99040376 0.00959624]
[0.99191681 0.00808319]
[0.99364588 0.00635412]
[0.99397987 0.00602013]
[0.99407166 0.00592834]
[0.99253613 0.00746387]
[0.99197935 0.00802065]
[0.99437509 0.00562491]
[0.9792217 0.0207783]
[0.96895351 0.03104649]
[0.96773581 0.03226419]
[0.98854964 0.01145036]
[0.9918155 0.0081845]
[0.99216963 0.00783037]
[0.99128766 0.00871234]
[0.99183309 0.00816691]
[0.99229147 0.00770853]
[0.99318016 0.00681984]
[0.99424334 0.00575666]
[0.99394538 0.00605462]
[0.99342258 0.00657742]
[0.994596 0.005404]
[0.99425534 0.00574466]
[0.99328668 0.00671332]
[0.99456822 0.00543178]
[0.9862786 0.0137214]
[0.99244857 0.00755143]
[0.98769187 0.01230813]
[0.99414713 0.00585287]
[0.99414014 0.00585986]
[0.99393474 0.00606526]
[0.99463235 0.00536765]
[0.99428678 0.00571322]
[0.89298971 0.10701029]
[0.92245166 0.07754834]
[0.96686347 0.03313653]
[0.98816103 0.01183897]
[0.98840252 0.01159748]
[0.99095671 0.00904329]
[0.98288706 0.01711294]
[0.98601268 0.01398732]
[0.98997485 0.01002515]
[0.99260372 0.00739628]
[0.98887113 0.01112887]
[0.99076495 0.00923505]
[0.99200697 0.00799303]
[0.98068845 0.01931155]
[0.9925038 0.0074962]
[0.99376068 0.00623932]
[0.99015512 0.00984488]
[0.98046101 0.01953899]
[0.99235544 0.00764456]
[0.9929543 0.0070457]
[0.99268959 0.00731041]
[0.98870176 0.01129824]
[0.9921594 0.0078406]
[0.99074574 0.00925426]
[0.99392747 0.00607253]
[0.99414603 0.00585397]
[0.99287321 0.00712679]
[0.99459982 0.00540018]
[0.98597754 0.01402246]
[0.98234685 0.01765315]
[0.98943139 0.01056861]
[0.9879404 0.0120596]
[0.99123288 0.00876712]
[0.99403729 0.00596271]
[0.99464576 0.00535424]
[0.99399658 0.00600342]
[0.98113487 0.01886513]
[0.99308347 0.00691653]
[0.99156252 0.00843748]
[0.98135683 0.01864317]
[0.98974477 0.01025523]
[0.99317665 0.00682335]
[0.9853674 0.0146326]
[0.97678055 0.02321945]
[0.98921156 0.01078844]
[0.98874053 0.01125947]
[0.9918192 0.0081808]
[0.99442764 0.00557236]
[0.99454749 0.00545251]
[0.99347306 0.00652694]
[0.96825675 0.03174325]
[0.98938143 0.01061857]
[0.96746466 0.03253534]
[0.99367629 0.00632371]
[0.99256528 0.00743472]
[0.99265085 0.00734915]
[0.99102633 0.00897367]
[0.99064504 0.00935496]
[0.99197834 0.00802166]
[0.9940898 0.0059102]
[0.9946583 0.0053417]
[0.99374595 0.00625405]
[0.99303065 0.00696935]
[0.99411425 0.00588575]
[0.99397308 0.00602692]
[0.9900793 0.0099207]
[0.99348059 0.00651941]
[0.99444668 0.00555332]
[0.99431426 0.00568574]
[0.99294162 0.00705838]
[0.99069168 0.00930832]
[0.99005847 0.00994153]
[0.99328173 0.00671827]
[0.99374226 0.00625774]
[0.98959061 0.01040939]
[0.99154164 0.00845836]
[0.99391728 0.00608272]
[0.99357716 0.00642284]
[0.99324719 0.00675281]
[0.98942557 0.01057443]
[0.98746783 0.01253217]
[0.99339235 0.00660765]
[0.99425758 0.00574242]
[0.99397099 0.00602901]
[0.99412317 0.00587683]
[0.99299816 0.00700184]
[0.98938067 0.01061933]
[0.99095065 0.00904935]
[0.99147895 0.00852105]
[0.99237298 0.00762702]
[0.86624101 0.13375899]
[0.94569499 0.05430501]
[0.98662074 0.01337926]
[0.99052483 0.00947517]
[0.98696868 0.01303132]
[0.99004997 0.00995003]
[0.9879382 0.0120618]
[0.98832383 0.01167617]
[0.98913618 0.01086382]
[0.98826045 0.01173955]
[0.98825855 0.01174145]
[0.98884944 0.01115056]
[0.98642248 0.01357752]
[0.98631938 0.01368062]
[0.98898813 0.01101187]
[0.9879789 0.0120211]
[0.98673184 0.01326816]
[0.98933308 0.01066692]
[0.99016792 0.00983208]
[0.98699185 0.01300815]
[0.98760061 0.01239939]
[0.98714064 0.01285936]
[0.98264722 0.01735278]
[0.98639204 0.01360796]
[0.98644146 0.01355854]
[0.98419082 0.01580918]
[0.98583208 0.01416792]
[0.98546242 0.01453758]
[0.977961 0.022039]
[0.65108834 0.34891166]
[0.98234036 0.01765964]
[0.98001481 0.01998519]
[0.95285376 0.04714624]
[0.95761649 0.04238351]
[0.97703482 0.02296518]
[0.97825503 0.02174497]
[0.98667308 0.01332692]
[0.9852823 0.0147177]
[0.98617339 0.01382661]
[0.98558018 0.01441982]
[0.9839255 0.0160745]
[0.98579904 0.01420096]
[0.98577745 0.01422255]
[0.98667556 0.01332444]
[0.98677292 0.01322708]
[0.98517876 0.01482124]
[0.98649673 0.01350327]
[0.98246808 0.01753192]
[0.97919223 0.02080777]
[0.91875796 0.08124204]
[0.94802768 0.05197232]
[0.95703834 0.04296166]
[0.9860631 0.0139369]
[0.97082149 0.02917851]
[0.96863114 0.03136886]
[0.98161997 0.01838003]
[0.97760204 0.02239796]
[0.98326983 0.01673017]
[0.98543595 0.01456405]
[0.98387342 0.01612658]
[0.97710228 0.02289772]
[0.9558923 0.0441077]
[0.87102607 0.12897393]
[0.92223999 0.07776001]
[0.91032367 0.08967633]
[0.94355685 0.05644315]
[0.98042597 0.01957403]
[0.98376277 0.01623723]
[0.98130575 0.01869425]
[0.98275496 0.01724504]
[0.86472524 0.13527476]
[0.97739976 0.02260024]
[0.98774634 0.01225366]
[0.97811511 0.02188489]
[0.98233955 0.01766045]
[0.98220393 0.01779607]
[0.98312393 0.01687607]
[0.9830133 0.0169867]
[0.9805526 0.0194474]
[0.98018695 0.01981305]
[0.96348085 0.03651915]
[0.98341026 0.01658974]
[0.98470895 0.01529105]
[0.98440998 0.01559002]
[0.98476874 0.01523126]
[0.98504724 0.01495276]
[0.96993777 0.03006223]
[0.98701949 0.01298051]
[0.98641343 0.01358657]
[0.98431973 0.01568027]
[0.98709677 0.01290323]
[0.98559157 0.01440843]
[0.98744884 0.01255116]
[0.98015481 0.01984519]
[0.98250209 0.01749791]
[0.98993111 0.01006889]
[0.98998722 0.01001278]
[0.98975866 0.01024134]
[0.99007047 0.00992953]
[0.98961993 0.01038007]
[0.98406907 0.01593093]
[0.98973636 0.01026364]
[0.98978017 0.01021983]
[0.98840159 0.01159841]
[0.98960004 0.01039996]
[0.99085517 0.00914483]
[0.98940887 0.01059113]
[0.98704739 0.01295261]
[0.9894107 0.0105893]
[0.99013338 0.00986662]
[0.99079339 0.00920661]
[0.9908941 0.0091059]
[0.98784221 0.01215779]
[0.98623203 0.01376797]
[0.99050143 0.00949857]
[0.99103944 0.00896056]
[0.9912795 0.0087205]
[0.99112381 0.00887619]
[0.83781174 0.16218826]
[0.87367253 0.12632747]
[0.98440782 0.01559218]
[0.98338583 0.01661417]
[0.9853913 0.0146087]
[0.99076652 0.00923348]
[0.99124076 0.00875924]
[0.99136698 0.00863302]
[0.99101321 0.00898679]
[0.99109355 0.00890645]
[0.99017324 0.00982676]
[0.99071579 0.00928421]
[0.98988685 0.01011315]
[0.79211004 0.20788996]
[0.82414279 0.17585721]
[0.94170029 0.05829971]
[0.98025061 0.01974939]
[0.98240771 0.01759229]
[0.9832017 0.0167983]
[0.95550515 0.04449485]
[0.93229456 0.06770544]
[0.93818552 0.06181448]
[0.95421794 0.04578206]
[0.97956816 0.02043184]
[0.98590928 0.01409072]
[0.98343087 0.01656913]
[0.98379098 0.01620902]
[0.9822992 0.0177008]
[0.98827198 0.01172802]
[0.99170966 0.00829034]
[0.98967988 0.01032012]
[0.98766117 0.01233883]
[0.99128531 0.00871469]
[0.99156783 0.00843217]
[0.98949995 0.01050005]
[0.98729346 0.01270654]
[0.98950647 0.01049353]
[0.9874635 0.0125365]
[0.98134118 0.01865882]
[0.98738282 0.01261718]
[0.9887844 0.0112156]
[0.98970859 0.01029141]
[0.98720738 0.01279262]
[0.97467286 0.02532714]
[0.87910802 0.12089198]
[0.85486332 0.14513668]
[0.91818578 0.08181422]
[0.96136512 0.03863488]
[0.96370841 0.03629159]
[0.97057469 0.02942531]
[0.96922675 0.03077325]
[0.97644927 0.02355073]
[0.97944518 0.02055482]
[0.98254425 0.01745575]
[0.98667092 0.01332908]
[0.97735397 0.02264603]
[0.9319804 0.0680196]
[0.95587293 0.04412707]
[0.94996441 0.05003559]
[0.96039671 0.03960329]
[0.96573966 0.03426034]
[0.97012761 0.02987239]
[0.97090147 0.02909853]
[0.96917516 0.03082484]
[0.967593 0.032407]
[0.97151053 0.02848947]
[0.98567801 0.01432199]
[0.96558161 0.03441839]
[0.94640609 0.05359391]
[0.9617073 0.0382927]
[0.96900253 0.03099747]
[0.97870084 0.02129916]
[0.98227704 0.01772296]
[0.97289183 0.02710817]
[0.95296785 0.04703215]
[0.93866101 0.06133899]
[0.96003295 0.03996705]
[0.98095534 0.01904466]
[0.97820953 0.02179047]
[0.9842847 0.0157153]
[0.98341724 0.01658276]
[0.98609191 0.01390809]
[0.9841601 0.0158399]
[0.96440804 0.03559196]
[0.97186041 0.02813959]
[0.98581887 0.01418113]
[0.98347236 0.01652764]
[0.91676029 0.08323971]
[0.90745646 0.09254354]
[0.96001607 0.03998393]
[0.98202913 0.01797087]
[0.98360859 0.01639141]
[0.98520182 0.01479818]
[0.98750445 0.01249555]
[0.98005593 0.01994407]
[0.83872159 0.16127841]
[0.9456553 0.0543447]
[0.98196814 0.01803186]
[0.98318884 0.01681116]
[0.97793459 0.02206541]
[0.95645698 0.04354302]
[0.91645155 0.08354845]
[0.87504478 0.12495522]
[0.96658262 0.03341738]
[0.96748795 0.03251205]
[0.96584062 0.03415938]
[0.96459218 0.03540782]
[0.96402242 0.03597758]
[0.96510024 0.03489976]
[0.98001777 0.01998223]
[0.97802772 0.02197228]
[0.98044889 0.01955111]
[0.97767634 0.02232366]
[0.98079833 0.01920167]
[0.98134425 0.01865575]
[0.98338839 0.01661161]
[0.98084254 0.01915746]
[0.95622292 0.04377708]
[0.87451757 0.12548243]
[0.89213857 0.10786143]
[0.97067601 0.02932399]
[0.95208501 0.04791499]
[0.96648985 0.03351015]
[0.96927387 0.03072613]
[0.98147252 0.01852748]
[0.98610371 0.01389629]
[0.94987711 0.05012289]
[0.37657972 0.62342028]
[0.9192621 0.0807379]
[0.97842423 0.02157577]
[0.97195133 0.02804867]
[0.97202405 0.02797595]
[0.97188367 0.02811633]
[0.97082888 0.02917112]
[0.97120118 0.02879882]
[0.97909585 0.02090415]
[0.97938208 0.02061792]
[0.97358337 0.02641663]
[0.97179053 0.02820947]
[0.97356685 0.02643315]
[0.97712189 0.02287811]
[0.97291894 0.02708106]
[0.97713436 0.02286564]
[0.98312214 0.01687786]
[0.97607915 0.02392085]
[0.9793116 0.0206884]
[0.98717912 0.01282088]
[0.9610955 0.0389045]
[0.30213373 0.69786627]
[0.86572889 0.13427111]
[0.97606082 0.02393918]
[0.97406161 0.02593839]
[0.97145842 0.02854158]
[0.98086811 0.01913189]
[0.98608045 0.01391955]
[0.98868472 0.01131528]
[0.98386285 0.01613715]
[0.98010704 0.01989296]
[0.83939742 0.16060258]
[0.98361225 0.01638775]
[0.97330074 0.02669926]
[0.95152856 0.04847144]
[0.94091086 0.05908914]
[0.98420764 0.01579236]
[0.98798146 0.01201854]
[0.98648452 0.01351548]
[0.97602839 0.02397161]
[0.97436293 0.02563707]
[0.98371931 0.01628069]
[0.98821333 0.01178667]
[0.9861741 0.0138259]
[0.97554229 0.02445771]
[0.97388536 0.02611464]
[0.9787945 0.0212055]
[0.98661466 0.01338534]
[0.98953656 0.01046344]
[0.97330693 0.02669307]
[0.9678168 0.0321832]
[0.97624457 0.02375543]
[0.97587433 0.02412567]
[0.98436321 0.01563679]
[0.98178018 0.01821982]
[0.98401022 0.01598978]
[0.891087 0.108913]
[0.86521798 0.13478202]
[0.97502747 0.02497253]
[0.97623255 0.02376745]
[0.98142722 0.01857278]
[0.96375977 0.03624023]
[0.964549 0.035451]
[0.98822208 0.01177792]
[0.98484643 0.01515357]
[0.98091889 0.01908111]
[0.9707573 0.0292427]
[0.24549181 0.75450819]
[0.91109502 0.08890498]
[0.97606369 0.02393631]
[0.9784893 0.0215107]
[0.98522715 0.01477285]
[0.98550354 0.01449646]
[0.97538066 0.02461934]
[0.96313733 0.03686267]
[0.97930221 0.02069779]
[0.98488898 0.01511102]
[0.98533998 0.01466002]
[0.98466448 0.01533552]
[0.97931978 0.02068022]
[0.96348761 0.03651239]
[0.98230676 0.01769324]
[0.98612854 0.01387146]
[0.97693628 0.02306372]
[0.98438858 0.01561142]
[0.98481225 0.01518775]
[0.98309769 0.01690231]
[0.98369125 0.01630875]
[0.98256426 0.01743574]
[0.98303141 0.01696859]
[0.98388552 0.01611448]
[0.97984087 0.02015913]
[0.98293857 0.01706143]
[0.98248979 0.01751021]
[0.98374977 0.01625023]
[0.95782744 0.04217256]
[0.97079061 0.02920939]
[0.98665263 0.01334737]
[0.97839513 0.02160487]
[0.98379305 0.01620695]
[0.98478042 0.01521958]
[0.98522078 0.01477922]
[0.98527451 0.01472549]
[0.98663592 0.01336408]
[0.97667259 0.02332741]
[0.16625961 0.83374039]
[0.9137919 0.0862081]
[0.97101008 0.02898992]
[0.98632418 0.01367582]
[0.98203208 0.01796792]
[0.98060691 0.01939309]
[0.98455926 0.01544074]
[0.97987967 0.02012033]
[0.98534607 0.01465393]
[0.98684774 0.01315226]
[0.98577225 0.01422775]
[0.98676888 0.01323112]
[0.98643667 0.01356333]
[0.98719505 0.01280495]
[0.98790941 0.01209059]
[0.9886845 0.0113155]
[0.98852955 0.01147045]
[0.98902381 0.01097619]
[0.990141 0.009859]
[0.99033947 0.00966053]
[0.98886983 0.01113017]
[0.98740457 0.01259543]
[0.99060229 0.00939771]
[0.99137512 0.00862488]
[0.99124191 0.00875809]
[0.99145111 0.00854889]
[0.99127371 0.00872629]
[0.99099015 0.00900985]
[0.99043701 0.00956299]
[0.97610555 0.02389445]
[0.99106208 0.00893792]
[0.99212324 0.00787676]
[0.12427337 0.87572663]
[0.35737741 0.64262259]
[0.95554511 0.04445489]
[0.97658009 0.02341991]
[0.97654637 0.02345363]
[0.98349288 0.01650712]
[0.31848139 0.68151861]
[0.63793288 0.36206712]
[0.98160376 0.01839624]
[0.98096989 0.01903011]
[0.98365475 0.01634525]
[0.97940034 0.02059966]
[0.98566511 0.01433489]
[0.98640143 0.01359857]
[0.98748621 0.01251379]
[0.98716645 0.01283355]
[0.98712359 0.01287641]
[0.98786414 0.01213586]
[0.98771739 0.01228261]
[0.98846311 0.01153689]
[0.98826186 0.01173814]
[0.98898516 0.01101484]
[0.99017352 0.00982648]
[0.99050622 0.00949378]
[0.99029684 0.00970316]
[0.99100869 0.00899131]
[0.99091716 0.00908284]
[0.99094721 0.00905279]
[0.99133045 0.00866955]
[0.99112018 0.00887982]
[0.99141576 0.00858424]
[0.99173731 0.00826269]
[0.99178255 0.00821745]
[0.99184225 0.00815775]
[0.9924218 0.0075782]
[0.99291493 0.00708507]
[0.99257123 0.00742877]
[0.9926653 0.0073347]
[0.99204406 0.00795594]
[0.92396834 0.07603166]
[0.96744058 0.03255942]
[0.9493241 0.0506759]
[0.98134775 0.01865225]
[0.88569248 0.11430752]
[0.95853967 0.04146033]
[0.98609025 0.01390975]
[0.98881443 0.01118557]
[0.98017035 0.01982965]
[0.98661529 0.01338471]
[0.99249317 0.00750683]
[0.75820054 0.24179946]
[0.19599576 0.80400424]
[0.55888521 0.44111479]
[0.42113562 0.57886438]
[0.85329064 0.14670936]
[0.97250376 0.02749624]
[0.98294916 0.01705084]
[0.97911097 0.02088903]
[0.98590972 0.01409028]
[0.92575921 0.07424079]
[0.9737289 0.0262711]
[0.96317731 0.03682269]
[0.94790033 0.05209967]
[0.93189756 0.06810244]
[0.94616292 0.05383708]
[0.92676144 0.07323856]
[0.93747614 0.06252386]
[0.96704176 0.03295824]
[0.97477453 0.02522547]
[0.95256454 0.04743546]
[0.98158266 0.01841734]
[0.96852877 0.03147123]
[0.98306462 0.01693538]
[0.97587158 0.02412842]
[0.98067724 0.01932276]
[0.98460904 0.01539096]
[0.98509627 0.01490373]
[0.98378957 0.01621043]
[0.9892511 0.0107489]
[0.99300886 0.00699114]
[0.99270373 0.00729627]
[0.98430172 0.01569828]
[0.99242412 0.00757588]
[0.99338475 0.00661525]
[0.99296242 0.00703758]
[0.9906126 0.0093874]
[0.9911081 0.0088919]
[0.98907949 0.01092051]
[0.97089583 0.02910417]
[0.99104103 0.00895897]
[0.90589867 0.09410133]
[0.95968222 0.04031778]
[0.9889804 0.0110196]
[0.98973402 0.01026598]
[0.84334783 0.15665217]
[0.95971881 0.04028119]
[0.98659317 0.01340683]
[0.96501356 0.03498644]
[0.95207356 0.04792644]
[0.95548843 0.04451157]
[0.72646458 0.27353542]
[0.94230862 0.05769138]
[0.98372727 0.01627273]
[0.97185426 0.02814574]
[0.95676788 0.04323212]
[0.95896288 0.04103712]
[0.94074774 0.05925226]
[0.24827364 0.75172636]
[0.29232541 0.70767459]
[0.95004685 0.04995315]
[0.98485642 0.01514358]
[0.96847301 0.03152699]
[0.96693834 0.03306166]
[0.97725675 0.02274325]
[0.96779507 0.03220493]
[0.96981486 0.03018514]
[0.99006631 0.00993369]
[0.98827855 0.01172145]
[0.16784875 0.83215125]
[0.84058761 0.15941239]
[0.98646036 0.01353964]
[0.96980447 0.03019553]
[0.89743269 0.10256731]
[0.97840414 0.02159586]
[0.97524181 0.02475819]
[0.97221133 0.02778867]
[0.97678232 0.02321768]
[0.98582472 0.01417528]
[0.87596539 0.12403461]
[0.56301865 0.43698135]
[0.98100115 0.01899885]
[0.98922299 0.01077701]
[0.97394939 0.02605061]
[0.98008696 0.01991304]
[0.94289664 0.05710336]
[0.95840768 0.04159232]
[0.98915719 0.01084281]
[0.98839965 0.01160035]
[0.98942586 0.01057414]
[0.95775951 0.04224049]
[0.98566625 0.01433375]
[0.98266143 0.01733857]
[0.96635873 0.03364127]
[0.95312702 0.04687298]
[0.98536371 0.01463629]
[0.98850561 0.01149439]
[0.98736976 0.01263024]
[0.98674634 0.01325366]
[0.98685789 0.01314211]
[0.98750894 0.01249106]
[0.98946889 0.01053111]
[0.9798203 0.0201797]
[0.98439005 0.01560995]
[0.99128914 0.00871086]
[0.92554311 0.07445689]
[0.92534405 0.07465595]
[0.96760511 0.03239489]
[0.97957479 0.02042521]
[0.97966903 0.02033097]
[0.97063546 0.02936454]
[0.97845244 0.02154756]
[0.99092104 0.00907896]
